,Minimum,Average,Maximum,Std. Dev.,Std. Err.
Channel 1,0,42053.34,215367,32715.35,532.4
Channel 2,0,5289.82,27298,3332.65,54.23
Channel 3,0,1173,6077,879.45,14.31
Channel 4,0,120.65,500,83.64,1.36
Channel 5,0,40.58,376,32.39,0.53
Channel 6,0,7.28,120,8.38,0.14

Record #,Location,Date & Time,Instrument Status,Sample Time,Laser Status,Ch1 Size (um),Ch1 Differential,Ch1 Alarm,Ch2 Size (um),Ch2 Differential,Ch2 Alarm,Ch3 Size (um),Ch3 Differential,Ch3 Alarm,Ch4 Size (um),Ch4 Differential,Ch4 Alarm,Ch5 Size (um),Ch5 Differential,Ch5 Alarm,Ch6 Size (um),Ch6 Differential,Ch6 Alarm,Flow Status,Volume(ft3),Temperature(°F),Humidity(%)
1250,box.a5,4/24/2014 2:19:02 PM,(ok),00:01:00,OK,0.3,23223,,0.5,3613,,1,530,,2.5,40,,5,12,,10,2,,OK,0.10,N/A,0
1251,box.a5,4/24/2014 2:20:02 PM,(ok),00:01:00,OK,0.3,23442,,0.5,3685,,1,564,,2.5,37,,5,9,,10,0,,OK,0.10,N/A,0
1252,box.a5,4/24/2014 2:21:02 PM,(ok),00:01:00,OK,0.3,23090,,0.5,3553,,1,562,,2.5,35,,5,10,,10,0,,OK,0.10,N/A,0
1253,box.a5,4/24/2014 2:22:02 PM,(ok),00:01:00,OK,0.3,23147,,0.5,3595,,1,589,,2.5,41,,5,14,,10,2,,OK,0.10,N/A,0
1254,box.a5,4/24/2014 2:23:02 PM,(ok),00:01:00,OK,0.3,22851,,0.5,3534,,1,573,,2.5,31,,5,8,,10,2,,OK,0.10,N/A,0
1255,box.a5,4/24/2014 2:24:02 PM,(ok),00:01:00,OK,0.3,22860,,0.5,3513,,1,533,,2.5,32,,5,6,,10,1,,OK,0.10,N/A,0
1256,box.a5,4/24/2014 2:25:02 PM,(ok),00:01:00,OK,0.3,23010,,0.5,3583,,1,527,,2.5,28,,5,10,,10,2,,OK,0.10,N/A,0
1257,box.a5,4/24/2014 2:26:02 PM,(ok),00:01:00,OK,0.3,22932,,0.5,3550,,1,576,,2.5,31,,5,8,,10,1,,OK,0.10,N/A,0
1258,box.a5,4/24/2014 2:27:02 PM,(ok),00:01:00,OK,0.3,23077,,0.5,3509,,1,545,,2.5,37,,5,6,,10,2,,OK,0.10,N/A,0
1259,box.a5,4/24/2014 2:28:02 PM,(ok),00:01:00,OK,0.3,22896,,0.5,3600,,1,525,,2.5,41,,5,11,,10,2,,OK,0.10,N/A,0
1260,box.a5,4/24/2014 2:29:02 PM,(ok),00:01:00,OK,0.3,22856,,0.5,3570,,1,503,,2.5,47,,5,9,,10,1,,OK,0.10,N/A,0
1261,box.a5,4/24/2014 2:30:02 PM,(ok),00:01:00,OK,0.3,22969,,0.5,3523,,1,529,,2.5,30,,5,9,,10,1,,OK,0.10,N/A,0
1262,box.a5,4/24/2014 2:31:02 PM,(ok),00:01:00,OK,0.3,22770,,0.5,3617,,1,516,,2.5,48,,5,7,,10,0,,OK,0.10,N/A,0
1263,box.a5,4/24/2014 2:32:02 PM,(ok),00:01:00,OK,0.3,22998,,0.5,3410,,1,534,,2.5,38,,5,13,,10,1,,OK,0.10,N/A,0
1264,box.a5,4/24/2014 2:33:02 PM,(ok),00:01:00,OK,0.3,22792,,0.5,3473,,1,530,,2.5,47,,5,10,,10,3,,OK,0.10,N/A,0
1265,box.a5,4/24/2014 2:34:02 PM,(ok),00:01:00,OK,0.3,22796,,0.5,3500,,1,522,,2.5,31,,5,13,,10,2,,OK,0.10,N/A,0
1266,box.a5,4/24/2014 2:35:02 PM,(ok),00:01:00,OK,0.3,22661,,0.5,3531,,1,526,,2.5,39,,5,8,,10,2,,OK,0.10,N/A,0
1267,box.a5,4/24/2014 2:36:02 PM,(ok),00:01:00,OK,0.3,22607,,0.5,3497,,1,533,,2.5,34,,5,12,,10,3,,OK,0.10,N/A,0
1268,box.a5,4/24/2014 2:37:02 PM,(ok),00:01:00,OK,0.3,22732,,0.5,3469,,1,511,,2.5,32,,5,7,,10,3,,OK,0.10,N/A,0
1269,box.a5,4/24/2014 2:38:02 PM,(ok),00:01:00,OK,0.3,22404,,0.5,3403,,1,514,,2.5,28,,5,13,,10,3,,OK,0.10,N/A,0
1270,box.a5,4/24/2014 2:39:02 PM,(ok),00:01:00,OK,0.3,22401,,0.5,3438,,1,479,,2.5,32,,5,2,,10,1,,OK,0.10,N/A,0
1271,box.a5,4/24/2014 2:40:02 PM,(ok),00:01:00,OK,0.3,22627,,0.5,3450,,1,518,,2.5,24,,5,9,,10,0,,OK,0.10,N/A,0
1272,box.a5,4/24/2014 2:41:02 PM,(ok),00:01:00,OK,0.3,22332,,0.5,3385,,1,468,,2.5,18,,5,8,,10,2,,OK,0.10,N/A,0
1273,box.a5,4/24/2014 2:42:02 PM,(ok),00:01:00,OK,0.3,22143,,0.5,3516,,1,489,,2.5,36,,5,10,,10,1,,OK,0.10,N/A,0
1274,box.a5,4/24/2014 2:43:02 PM,(ok),00:01:00,OK,0.3,22477,,0.5,3403,,1,476,,2.5,22,,5,10,,10,0,,OK,0.10,N/A,0
1275,box.a5,4/24/2014 2:44:02 PM,(ok),00:01:00,OK,0.3,22572,,0.5,3424,,1,462,,2.5,32,,5,16,,10,2,,OK,0.10,N/A,0
1276,box.a5,4/24/2014 2:45:02 PM,(ok),00:01:00,OK,0.3,22376,,0.5,3328,,1,501,,2.5,35,,5,16,,10,4,,OK,0.10,N/A,0
1277,box.a5,4/24/2014 2:46:02 PM,(ok),00:01:00,OK,0.3,22633,,0.5,3528,,1,471,,2.5,25,,5,4,,10,2,,OK,0.10,N/A,0
1278,box.a5,4/24/2014 2:47:02 PM,(ok),00:01:00,OK,0.3,21991,,0.5,3299,,1,494,,2.5,29,,5,12,,10,0,,OK,0.10,N/A,0
1279,box.a5,4/24/2014 2:48:02 PM,(ok),00:01:00,OK,0.3,22400,,0.5,3337,,1,480,,2.5,24,,5,6,,10,1,,OK,0.10,N/A,0
1280,box.a5,4/24/2014 2:49:02 PM,(ok),00:01:00,OK,0.3,22115,,0.5,3446,,1,455,,2.5,20,,5,4,,10,3,,OK,0.10,N/A,0
1281,box.a5,4/24/2014 2:50:02 PM,(ok),00:01:00,OK,0.3,22352,,0.5,3321,,1,480,,2.5,32,,5,7,,10,2,,OK,0.10,N/A,0
1282,box.a5,4/24/2014 2:51:02 PM,(ok),00:01:00,OK,0.3,21837,,0.5,3306,,1,492,,2.5,32,,5,14,,10,0,,OK,0.10,N/A,0
1283,box.a5,4/24/2014 2:52:02 PM,(ok),00:01:00,OK,0.3,22004,,0.5,3175,,1,485,,2.5,32,,5,5,,10,1,,OK,0.10,N/A,0
1284,box.a5,4/24/2014 2:53:02 PM,(ok),00:01:00,OK,0.3,22176,,0.5,3255,,1,446,,2.5,25,,5,6,,10,0,,OK,0.10,N/A,0
1285,box.a5,4/24/2014 2:54:02 PM,(ok),00:01:00,OK,0.3,21981,,0.5,3282,,1,484,,2.5,26,,5,9,,10,0,,OK,0.10,N/A,0
1286,box.a5,4/24/2014 2:55:02 PM,(ok),00:01:00,OK,0.3,21559,,0.5,3176,,1,463,,2.5,27,,5,10,,10,2,,OK,0.10,N/A,0
1287,box.a5,4/24/2014 2:56:02 PM,(ok),00:01:00,OK,0.3,22161,,0.5,3424,,1,452,,2.5,24,,5,8,,10,0,,OK,0.10,N/A,0
1288,box.a5,4/24/2014 2:57:02 PM,(ok),00:01:00,OK,0.3,21725,,0.5,3206,,1,440,,2.5,24,,5,5,,10,6,,OK,0.10,N/A,0
1289,box.a5,4/24/2014 2:58:03 PM,(ok),00:01:00,OK,0.3,21807,,0.5,3381,,1,458,,2.5,29,,5,5,,10,3,,OK,0.10,N/A,0
1290,box.a5,4/24/2014 2:59:03 PM,(ok),00:01:00,OK,0.3,21146,,0.5,3266,,1,428,,2.5,21,,5,7,,10,2,,OK,0.10,N/A,0
1291,box.a5,4/24/2014 3:00:03 PM,(ok),00:01:00,OK,0.3,21551,,0.5,3294,,1,419,,2.5,30,,5,3,,10,2,,OK,0.10,N/A,0
1292,box.a5,4/24/2014 3:01:03 PM,(ok),00:01:00,OK,0.3,21411,,0.5,3166,,1,398,,2.5,30,,5,4,,10,6,,OK,0.10,N/A,0
1293,box.a5,4/24/2014 3:02:03 PM,(ok),00:01:00,OK,0.3,21064,,0.5,3196,,1,425,,2.5,17,,5,10,,10,4,,OK,0.10,N/A,0
1294,box.a5,4/24/2014 3:03:03 PM,(ok),00:01:00,OK,0.3,21617,,0.5,3237,,1,409,,2.5,19,,5,11,,10,4,,OK,0.10,N/A,0
1295,box.a5,4/24/2014 3:04:03 PM,(ok),00:01:00,OK,0.3,22199,,0.5,3220,,1,425,,2.5,29,,5,8,,10,2,,OK,0.10,N/A,0
1296,box.a5,4/24/2014 3:05:03 PM,(ok),00:01:00,OK,0.3,21570,,0.5,3226,,1,415,,2.5,23,,5,8,,10,2,,OK,0.10,N/A,0
1297,box.a5,4/24/2014 3:06:03 PM,(ok),00:01:00,OK,0.3,21278,,0.5,3241,,1,448,,2.5,27,,5,4,,10,2,,OK,0.10,N/A,0
1298,box.a5,4/24/2014 3:07:03 PM,(ok),00:01:00,OK,0.3,21794,,0.5,3300,,1,443,,2.5,25,,5,1,,10,1,,OK,0.10,N/A,0
1299,box.a5,4/24/2014 3:08:03 PM,(ok),00:01:00,OK,0.3,21641,,0.5,3261,,1,403,,2.5,25,,5,11,,10,2,,OK,0.10,N/A,0
1300,box.a5,4/24/2014 3:09:03 PM,(ok),00:01:00,OK,0.3,21832,,0.5,3069,,1,405,,2.5,21,,5,8,,10,3,,OK,0.10,N/A,0
1301,box.a5,4/24/2014 3:10:03 PM,(ok),00:01:00,OK,0.3,21538,,0.5,3207,,1,404,,2.5,34,,5,7,,10,5,,OK,0.10,N/A,0
1302,box.a5,4/24/2014 3:11:03 PM,(ok),00:01:00,OK,0.3,21703,,0.5,3262,,1,429,,2.5,19,,5,5,,10,4,,OK,0.10,N/A,0
1303,box.a5,4/24/2014 3:12:03 PM,(ok),00:01:00,OK,0.3,21398,,0.5,3073,,1,430,,2.5,19,,5,9,,10,5,,OK,0.10,N/A,0
1304,box.a5,4/24/2014 3:13:03 PM,(ok),00:01:00,OK,0.3,21433,,0.5,3062,,1,403,,2.5,17,,5,9,,10,1,,OK,0.10,N/A,0
1305,box.a5,4/24/2014 3:14:03 PM,(ok),00:01:00,OK,0.3,21311,,0.5,3188,,1,418,,2.5,30,,5,11,,10,2,,OK,0.10,N/A,0
1306,box.a5,4/24/2014 3:15:03 PM,(ok),00:01:00,OK,0.3,21474,,0.5,3101,,1,399,,2.5,19,,5,9,,10,2,,OK,0.10,N/A,0
1307,box.a5,4/24/2014 3:16:03 PM,(ok),00:01:00,OK,0.3,21531,,0.5,3060,,1,404,,2.5,16,,5,11,,10,1,,OK,0.10,N/A,0
1308,box.a5,4/24/2014 3:17:03 PM,(ok),00:01:00,OK,0.3,21018,,0.5,3144,,1,386,,2.5,27,,5,10,,10,4,,OK,0.10,N/A,0
1309,box.a5,4/24/2014 3:18:03 PM,(ok),00:01:00,OK,0.3,21446,,0.5,3161,,1,406,,2.5,19,,5,9,,10,3,,OK,0.10,N/A,0
1310,box.a5,4/24/2014 3:19:03 PM,(ok),00:01:00,OK,0.3,21185,,0.5,3055,,1,424,,2.5,17,,5,3,,10,3,,OK,0.10,N/A,0
1311,box.a5,4/24/2014 3:20:03 PM,(ok),00:01:00,OK,0.3,20885,,0.5,3103,,1,392,,2.5,21,,5,5,,10,0,,OK,0.10,N/A,0
1312,box.a5,4/24/2014 3:21:03 PM,(ok),00:01:00,OK,0.3,21230,,0.5,3118,,1,403,,2.5,17,,5,7,,10,1,,OK,0.10,N/A,0
1313,box.a5,4/24/2014 3:22:03 PM,(ok),00:01:00,OK,0.3,21132,,0.5,3089,,1,407,,2.5,10,,5,12,,10,1,,OK,0.10,N/A,0
1314,box.a5,4/24/2014 3:23:03 PM,(ok),00:01:00,OK,0.3,21460,,0.5,3028,,1,351,,2.5,16,,5,5,,10,2,,OK,0.10,N/A,0
1315,box.a5,4/24/2014 3:24:03 PM,(ok),00:01:00,OK,0.3,21404,,0.5,3049,,1,372,,2.5,21,,5,6,,10,3,,OK,0.10,N/A,0
1316,box.a5,4/24/2014 3:25:03 PM,(ok),00:01:00,OK,0.3,21008,,0.5,3093,,1,394,,2.5,21,,5,6,,10,1,,OK,0.10,N/A,0
1317,box.a5,4/24/2014 3:26:03 PM,(ok),00:01:00,OK,0.3,20707,,0.5,2907,,1,369,,2.5,20,,5,4,,10,0,,OK,0.10,N/A,0
1318,box.a5,4/24/2014 3:27:03 PM,(ok),00:01:00,OK,0.3,21167,,0.5,3029,,1,377,,2.5,24,,5,5,,10,1,,OK,0.10,N/A,0
1319,box.a5,4/24/2014 3:28:03 PM,(ok),00:01:00,OK,0.3,21066,,0.5,3169,,1,407,,2.5,16,,5,5,,10,1,,OK,0.10,N/A,0
1320,box.a5,4/24/2014 3:29:03 PM,(ok),00:01:00,OK,0.3,21329,,0.5,3049,,1,345,,2.5,23,,5,6,,10,2,,OK,0.10,N/A,0
1321,box.a5,4/24/2014 3:30:03 PM,(ok),00:01:00,OK,0.3,20910,,0.5,2952,,1,367,,2.5,19,,5,7,,10,2,,OK,0.10,N/A,0
1322,box.a5,4/24/2014 3:31:03 PM,(ok),00:01:00,OK,0.3,20984,,0.5,2948,,1,382,,2.5,21,,5,11,,10,0,,OK,0.10,N/A,0
1323,box.a5,4/24/2014 3:32:03 PM,(ok),00:01:00,OK,0.3,20744,,0.5,3018,,1,364,,2.5,14,,5,5,,10,1,,OK,0.10,N/A,0
1324,box.a5,4/24/2014 3:33:03 PM,(ok),00:01:00,OK,0.3,20648,,0.5,2999,,1,378,,2.5,17,,5,5,,10,1,,OK,0.10,N/A,0
1325,box.a5,4/24/2014 3:34:03 PM,(ok),00:01:00,OK,0.3,20906,,0.5,2954,,1,347,,2.5,13,,5,7,,10,0,,OK,0.10,N/A,0
1326,box.a5,4/24/2014 3:35:03 PM,(ok),00:01:00,OK,0.3,20851,,0.5,2938,,1,367,,2.5,23,,5,12,,10,0,,OK,0.10,N/A,0
1327,box.a5,4/24/2014 3:36:03 PM,(ok),00:01:00,OK,0.3,20873,,0.5,2968,,1,347,,2.5,16,,5,2,,10,3,,OK,0.10,N/A,0
1328,box.a5,4/24/2014 3:37:03 PM,(ok),00:01:00,OK,0.3,20294,,0.5,2900,,1,383,,2.5,25,,5,7,,10,1,,OK,0.10,N/A,0
1329,box.a5,4/24/2014 3:38:03 PM,(ok),00:01:00,OK,0.3,20597,,0.5,2903,,1,384,,2.5,24,,5,7,,10,1,,OK,0.10,N/A,0
1330,box.a5,4/24/2014 3:39:03 PM,(ok),00:01:00,OK,0.3,20631,,0.5,2946,,1,347,,2.5,26,,5,5,,10,2,,OK,0.10,N/A,0
1331,box.a5,4/24/2014 3:40:03 PM,(ok),00:01:00,OK,0.3,20698,,0.5,2888,,1,360,,2.5,26,,5,9,,10,0,,OK,0.10,N/A,0
1332,box.a5,4/24/2014 3:41:03 PM,(ok),00:01:00,OK,0.3,20541,,0.5,2894,,1,348,,2.5,13,,5,4,,10,3,,OK,0.10,N/A,0
1333,box.a5,4/24/2014 3:42:03 PM,(ok),00:01:00,OK,0.3,20546,,0.5,2948,,1,343,,2.5,12,,5,4,,10,2,,OK,0.10,N/A,0
1334,box.a5,4/24/2014 3:43:03 PM,(ok),00:01:00,OK,0.3,20326,,0.5,2971,,1,355,,2.5,13,,5,7,,10,1,,OK,0.10,N/A,0
1335,box.a5,4/24/2014 3:44:03 PM,(ok),00:01:00,OK,0.3,20587,,0.5,2900,,1,340,,2.5,16,,5,7,,10,2,,OK,0.10,N/A,0
1336,box.a5,4/24/2014 3:45:03 PM,(ok),00:01:00,OK,0.3,20352,,0.5,2970,,1,336,,2.5,14,,5,6,,10,0,,OK,0.10,N/A,0
1337,box.a5,4/24/2014 3:46:03 PM,(ok),00:01:00,OK,0.3,20731,,0.5,2980,,1,364,,2.5,16,,5,5,,10,1,,OK,0.10,N/A,0
1338,box.a5,4/24/2014 3:47:03 PM,(ok),00:01:00,OK,0.3,20154,,0.5,2844,,1,354,,2.5,14,,5,6,,10,0,,OK,0.10,N/A,0
1339,box.a5,4/24/2014 3:48:03 PM,(ok),00:01:00,OK,0.3,20261,,0.5,2807,,1,329,,2.5,15,,5,3,,10,1,,OK,0.10,N/A,0
1340,box.a5,4/24/2014 3:49:03 PM,(ok),00:01:00,OK,0.3,20144,,0.5,2836,,1,344,,2.5,26,,5,3,,10,2,,OK,0.10,N/A,0
1341,box.a5,4/24/2014 3:50:03 PM,(ok),00:01:00,OK,0.3,20637,,0.5,2836,,1,328,,2.5,13,,5,3,,10,1,,OK,0.10,N/A,0
1342,box.a5,4/24/2014 3:51:03 PM,(ok),00:01:00,OK,0.3,20188,,0.5,2821,,1,303,,2.5,23,,5,8,,10,1,,OK,0.10,N/A,0
1343,box.a5,4/24/2014 3:52:03 PM,(ok),00:01:00,OK,0.3,20444,,0.5,2860,,1,325,,2.5,19,,5,9,,10,0,,OK,0.10,N/A,0
1344,box.a5,4/24/2014 3:53:03 PM,(ok),00:01:00,OK,0.3,20377,,0.5,2825,,1,338,,2.5,17,,5,3,,10,2,,OK,0.10,N/A,0
1345,box.a5,4/24/2014 3:54:03 PM,(ok),00:01:00,OK,0.3,20122,,0.5,2836,,1,379,,2.5,22,,5,6,,10,2,,OK,0.10,N/A,0
1346,box.a5,4/24/2014 3:55:03 PM,(ok),00:01:00,OK,0.3,20406,,0.5,2782,,1,339,,2.5,24,,5,4,,10,2,,OK,0.10,N/A,0
1347,box.a5,4/24/2014 3:56:03 PM,(ok),00:01:00,OK,0.3,20283,,0.5,2798,,1,315,,2.5,12,,5,8,,10,3,,OK,0.10,N/A,0
1348,box.a5,4/24/2014 3:57:03 PM,(ok),00:01:00,OK,0.3,20320,,0.5,2835,,1,323,,2.5,18,,5,5,,10,1,,OK,0.10,N/A,0
1349,box.a5,4/24/2014 3:58:03 PM,(ok),00:01:00,OK,0.3,20175,,0.5,2933,,1,328,,2.5,16,,5,5,,10,3,,OK,0.10,N/A,0
1350,box.a5,4/24/2014 3:59:03 PM,(ok),00:01:00,OK,0.3,20270,,0.5,2763,,1,329,,2.5,17,,5,11,,10,1,,OK,0.10,N/A,0
1351,box.a5,4/24/2014 4:00:03 PM,(ok),00:01:00,OK,0.3,20194,,0.5,2810,,1,307,,2.5,21,,5,8,,10,1,,OK,0.10,N/A,0
1352,box.a5,4/24/2014 4:01:03 PM,(ok),00:01:00,OK,0.3,19680,,0.5,2733,,1,298,,2.5,13,,5,3,,10,3,,OK,0.10,N/A,0
1353,box.a5,4/24/2014 4:02:03 PM,(ok),00:01:00,OK,0.3,20068,,0.5,2759,,1,303,,2.5,10,,5,5,,10,1,,OK,0.10,N/A,0
1354,box.a5,4/24/2014 4:03:03 PM,(ok),00:01:00,OK,0.3,20178,,0.5,2805,,1,298,,2.5,11,,5,3,,10,3,,OK,0.10,N/A,0
1355,box.a5,4/24/2014 4:04:03 PM,(ok),00:01:00,OK,0.3,20178,,0.5,2775,,1,319,,2.5,15,,5,1,,10,4,,OK,0.10,N/A,0
1356,box.a5,4/24/2014 4:05:03 PM,(ok),00:01:00,OK,0.3,20459,,0.5,2784,,1,317,,2.5,18,,5,4,,10,5,,OK,0.10,N/A,0
1357,box.a5,4/24/2014 4:06:03 PM,(ok),00:01:00,OK,0.3,20269,,0.5,2957,,1,350,,2.5,14,,5,8,,10,3,,OK,0.10,N/A,0
1358,box.a5,4/24/2014 4:07:03 PM,(ok),00:01:00,OK,0.3,20322,,0.5,2872,,1,363,,2.5,11,,5,7,,10,0,,OK,0.10,N/A,0
1359,box.a5,4/24/2014 4:08:03 PM,(ok),00:01:00,OK,0.3,19916,,0.5,2795,,1,294,,2.5,12,,5,8,,10,7,,OK,0.10,N/A,0
1360,box.a5,4/24/2014 4:09:03 PM,(ok),00:01:00,OK,0.3,19974,,0.5,2805,,1,292,,2.5,13,,5,4,,10,0,,OK,0.10,N/A,0
1361,box.a5,4/24/2014 4:10:03 PM,(ok),00:01:00,OK,0.3,19733,,0.5,2750,,1,361,,2.5,35,,5,12,,10,2,,OK,0.10,N/A,0
1362,box.a5,4/24/2014 4:11:03 PM,(ok),00:00:59,OK,0.3,19792,,0.5,2795,,1,334,,2.5,28,,5,8,,10,2,,OK,0.10,N/A,0
1363,purge,4/25/2014 8:27:27 AM,(ok),00:02:00,OK,0.3,0,,0.5,0,,1,0,,3,0,,5,0,,10,0,,OK,0.20,N/A,0
1364,purge,4/25/2014 8:34:22 AM,(ok),00:05:00,OK,0.3,0,,0.5,0,,1,0,,3,0,,5,0,,10,0,,OK,0.50,N/A,0
1365,box.a5,4/25/2014 9:02:12 AM,(ok),00:01:00,OK,0.3,109974,,0.5,11705,,1,2520,,2.5,168,,5,31,,10,7,,OK,0.10,N/A,0
1366,box.a5,4/25/2014 9:03:12 AM,(ok),00:01:00,OK,0.3,109994,,0.5,11602,,1,2562,,2.5,194,,5,39,,10,1,,OK,0.10,N/A,0
1367,box.a5,4/25/2014 9:04:12 AM,(ok),00:01:00,OK,0.3,112351,,0.5,11728,,1,2557,,2.5,185,,5,47,,10,5,,OK,0.10,N/A,0
1368,box.a5,4/25/2014 9:05:12 AM,(ok),00:01:00,OK,0.3,113693,,0.5,11603,,1,2519,,2.5,177,,5,42,,10,1,,OK,0.10,N/A,0
1369,box.a5,4/25/2014 9:06:12 AM,(ok),00:01:00,OK,0.3,113548,,0.5,11702,,1,2629,,2.5,157,,5,45,,10,6,,OK,0.10,N/A,0
1370,box.a5,4/25/2014 9:07:12 AM,(ok),00:01:00,OK,0.3,106336,,0.5,11592,,1,2530,,2.5,183,,5,43,,10,4,,OK,0.10,N/A,0
1371,box.a5,4/25/2014 9:08:12 AM,(ok),00:01:00,OK,0.3,107768,,0.5,11821,,1,2583,,2.5,212,,5,47,,10,6,,OK,0.10,N/A,0
1372,box.a5,4/25/2014 9:09:12 AM,(ok),00:01:00,OK,0.3,114555,,0.5,12350,,1,2732,,2.5,204,,5,37,,10,4,,OK,0.10,N/A,0
1373,box.a5,4/25/2014 9:10:12 AM,(ok),00:01:00,OK,0.3,117156,,0.5,11975,,1,2579,,2.5,215,,5,41,,10,4,,OK,0.10,N/A,0
1374,box.a5,4/25/2014 9:11:12 AM,(ok),00:01:00,OK,0.3,115608,,0.5,11906,,1,2508,,2.5,190,,5,49,,10,2,,OK,0.10,N/A,0
1375,box.a5,4/25/2014 9:12:12 AM,(ok),00:01:00,OK,0.3,115315,,0.5,11955,,1,2577,,2.5,190,,5,37,,10,3,,OK,0.10,N/A,0
1376,box.a5,4/25/2014 9:13:12 AM,(ok),00:01:00,OK,0.3,119293,,0.5,12205,,1,2586,,2.5,205,,5,38,,10,10,,OK,0.10,N/A,0
1377,box.a5,4/25/2014 9:14:12 AM,(ok),00:01:00,OK,0.3,107764,,0.5,11268,,1,2332,,2.5,209,,5,38,,10,5,,OK,0.10,N/A,0
1378,box.a5,4/25/2014 9:15:12 AM,(ok),00:01:00,OK,0.3,111641,,0.5,11633,,1,2549,,2.5,170,,5,55,,10,5,,OK,0.10,N/A,0
1379,box.a5,4/25/2014 9:16:12 AM,(ok),00:01:00,OK,0.3,108638,,0.5,11047,,1,2466,,2.5,200,,5,38,,10,5,,OK,0.10,N/A,0
1380,box.a5,4/25/2014 9:17:12 AM,(ok),00:01:00,OK,0.3,113176,,0.5,11169,,1,2548,,2.5,200,,5,50,,10,1,,OK,0.10,N/A,0
1381,box.a5,4/25/2014 9:18:12 AM,(ok),00:01:00,OK,0.3,116061,,0.5,13924,,1,2961,,2.5,168,,5,51,,10,4,,OK,0.10,N/A,0
1382,box.a5,4/25/2014 9:19:12 AM,(ok),00:01:00,OK,0.3,121246,,0.5,14436,,1,3067,,2.5,222,,5,55,,10,6,,OK,0.10,N/A,0
1383,box.a5,4/25/2014 9:20:12 AM,(ok),00:01:00,OK,0.3,114862,,0.5,11815,,1,2580,,2.5,195,,5,42,,10,2,,OK,0.10,N/A,0
1384,box.a5,4/25/2014 9:21:12 AM,(ok),00:01:00,OK,0.3,114862,,0.5,12074,,1,2616,,2.5,180,,5,52,,10,3,,OK,0.10,N/A,0
1385,box.a5,4/25/2014 9:22:12 AM,(ok),00:01:00,OK,0.3,112854,,0.5,11630,,1,2706,,2.5,206,,5,29,,10,4,,OK,0.10,N/A,0
1386,box.a5,4/25/2014 9:23:12 AM,(ok),00:01:00,OK,0.3,116782,,0.5,12183,,1,2678,,2.5,188,,5,42,,10,1,,OK,0.10,N/A,0
1387,box.a5,4/25/2014 9:24:12 AM,(ok),00:01:00,OK,0.3,113904,,0.5,12266,,1,2689,,2.5,194,,5,46,,10,4,,OK,0.10,N/A,0
1388,box.a5,4/25/2014 9:25:12 AM,(ok),00:01:00,OK,0.3,110094,,0.5,11089,,1,2625,,2.5,172,,5,38,,10,2,,OK,0.10,N/A,0
1389,box.a5,4/25/2014 9:26:12 AM,(ok),00:01:00,OK,0.3,108620,,0.5,11122,,1,2602,,2.5,191,,5,49,,10,4,,OK,0.10,N/A,0
1390,box.a5,4/25/2014 9:27:12 AM,(ok),00:01:00,OK,0.3,111578,,0.5,11508,,1,2635,,2.5,177,,5,39,,10,4,,OK,0.10,N/A,0
1391,box.a5,4/25/2014 9:28:12 AM,(ok),00:01:00,OK,0.3,108538,,0.5,10946,,1,2446,,2.5,184,,5,38,,10,2,,OK,0.10,N/A,0
1392,box.a5,4/25/2014 9:29:12 AM,(ok),00:01:00,OK,0.3,106429,,0.5,11076,,1,2540,,2.5,171,,5,50,,10,4,,OK,0.10,N/A,0
1393,box.a5,4/25/2014 9:30:12 AM,(ok),00:01:00,OK,0.3,108326,,0.5,11226,,1,2694,,2.5,194,,5,46,,10,6,,OK,0.10,N/A,0
1394,box.a5,4/25/2014 9:31:12 AM,(ok),00:01:00,OK,0.3,105983,,0.5,11315,,1,2492,,2.5,180,,5,40,,10,1,,OK,0.10,N/A,0
1395,box.a5,4/25/2014 9:32:12 AM,(ok),00:01:00,OK,0.3,104191,,0.5,11628,,1,2709,,2.5,179,,5,47,,10,4,,OK,0.10,N/A,0
1396,box.a5,4/25/2014 9:33:12 AM,(ok),00:01:00,OK,0.3,114729,,0.5,16919,,1,4012,,2.5,261,,5,56,,10,2,,OK,0.10,N/A,0
1397,box.a5,4/25/2014 9:34:12 AM,(ok),00:01:00,OK,0.3,99147,,0.5,10915,,1,2553,,2.5,172,,5,47,,10,1,,OK,0.10,N/A,0
1398,box.a5,4/25/2014 9:35:12 AM,(ok),00:01:00,OK,0.3,109045,,0.5,11957,,1,2442,,2.5,171,,5,32,,10,1,,OK,0.10,N/A,0
1399,box.a5,4/25/2014 9:36:12 AM,(ok),00:01:00,OK,0.3,103916,,0.5,11290,,1,2641,,2.5,182,,5,45,,10,2,,OK,0.10,N/A,0
1400,box.a5,4/25/2014 9:37:12 AM,(ok),00:01:00,OK,0.3,98587,,0.5,10497,,1,2337,,2.5,183,,5,47,,10,2,,OK,0.10,N/A,0
1401,box.a5,4/25/2014 9:38:12 AM,(ok),00:01:00,OK,0.3,95207,,0.5,10220,,1,2447,,2.5,185,,5,37,,10,4,,OK,0.10,N/A,0
1402,box.a5,4/25/2014 9:39:12 AM,(ok),00:01:00,OK,0.3,97605,,0.5,10418,,1,2302,,2.5,176,,5,33,,10,2,,OK,0.10,N/A,0
1403,box.a5,4/25/2014 9:40:12 AM,(ok),00:01:00,OK,0.3,93194,,0.5,10109,,1,2376,,2.5,184,,5,34,,10,1,,OK,0.10,N/A,0
